phylum,order,family,genus,val_int,val_str,from_user,to_user,user_state,race,breed,division,section,population,cts
client_bg_event,unity_session_end,PlayAgainButtonClick,ludo,,cash,ZG1CK7yNtEImvJTv,"{""ZInTwgJRpgOCr2LX"":""non_vip"",""ZKEa0kSsBzRkOiyA"":""non_vip"",""ZHCJkI4dZxX_4Ypw"":""non_vip""}",7,,,LUDO-2aeaf6e1-d268-4fb2-8083-c918f9683345,"{""ZInTwgJRpgOCr2LX"":5.0,""ZKEa0kSsBzRkOiyA"":3.0,""ZHCJkI4dZxX_4Ypw"":2.0}",6,1690778333893
server_event,user_disconnected,game_screen,ludo,,CASH,ZG1CK7yNtEImvJTv,"{""ZG1CK7yNtEImvJTv"":""non_vip"",""ZKEa0kSsBzRkOiyA"":""non_vip"",""ZHCJkI4dZxX_4Ypw"":""non_vip"",""ZInTwgJRpgOCr2LX"":""non_vip""}",441,,{},LUDO-2aeaf6e1-d268-4fb2-8083-c918f9683345,"{""ZG1CK7yNtEImvJTv"":""6"",""ZKEa0kSsBzRkOiyA"":""3"",""ZHCJkI4dZxX_4Ypw"":""2"",""ZInTwgJRpgOCr2LX"":""5""}",600,1690778334429
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZG1CK7yNtEImvJTv,"{""ZG1CK7yNtEImvJTv"":""non_vip"",""ZKEa0kSsBzRkOiyA"":""non_vip"",""ZHCJkI4dZxX_4Ypw"":""non_vip"",""ZInTwgJRpgOCr2LX"":""non_vip""}",441,,,LUDO-2aeaf6e1-d268-4fb2-8083-c918f9683345,"{""ZG1CK7yNtEImvJTv"":""6"",""ZKEa0kSsBzRkOiyA"":""3"",""ZHCJkI4dZxX_4Ypw"":""4"",""ZInTwgJRpgOCr2LX"":""8""}",600,1690778349853
server_event,user_turn_completed,game_screen,ludo,9201,CASH,ZG1CK7yNtEImvJTv,"{""ZG1CK7yNtEImvJTv"":""non_vip"",""ZKEa0kSsBzRkOiyA"":""non_vip"",""ZHCJkI4dZxX_4Ypw"":""non_vip"",""ZInTwgJRpgOCr2LX"":""non_vip""}",441,"{""respins_left"":""0"",""dice_score"":""0"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""time_out"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZG1CK7yNtEImvJTv\"":{\""pos\"":[27,27,27,33],\""score\"":[0,0,0,6],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":6},\""ZKEa0kSsBzRkOiyA\"":{\""pos\"":[14,14,14,17],\""score\"":[0,0,0,3],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":3},\""ZHCJkI4dZxX_4Ypw\"":{\""pos\"":[40,40,40,44],\""score\"":[0,0,0,4],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":4},\""ZInTwgJRpgOCr2LX\"":{\""pos\"":[1,1,9,1],\""score\"":[0,0,8,0],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,true],\""totScore\"":8}}}"",""turnTimeWhenPawnMovedRespSent"":""-1""}","{""upd"":{""ZG1CK7yNtEImvJTv"":{""pos"":[27,27,27,33],""score"":[0,0,0,6],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":6},""ZKEa0kSsBzRkOiyA"":{""pos"":[14,14,14,17],""score"":[0,0,0,3],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":3},""ZHCJkI4dZxX_4Ypw"":{""pos"":[40,40,40,44],""score"":[0,0,0,4],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":4},""ZInTwgJRpgOCr2LX"":{""pos"":[1,1,9,1],""score"":[0,0,8,0],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,true],""totScore"":8}}}",LUDO-2aeaf6e1-d268-4fb2-8083-c918f9683345,"{""ZG1CK7yNtEImvJTv"":""6"",""ZKEa0kSsBzRkOiyA"":""3"",""ZHCJkI4dZxX_4Ypw"":""4"",""ZInTwgJRpgOCr2LX"":""8""}",600,1690778359054
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZG1CK7yNtEImvJTv,"{""ZG1CK7yNtEImvJTv"":""non_vip"",""ZKEa0kSsBzRkOiyA"":""non_vip"",""ZHCJkI4dZxX_4Ypw"":""non_vip"",""ZInTwgJRpgOCr2LX"":""non_vip""}",441,,,LUDO-2aeaf6e1-d268-4fb2-8083-c918f9683345,"{""ZG1CK7yNtEImvJTv"":""6"",""ZKEa0kSsBzRkOiyA"":""8"",""ZHCJkI4dZxX_4Ypw"":""7"",""ZInTwgJRpgOCr2LX"":""9""}",600,1690778371822
server_event,user_turn_completed,game_screen,ludo,9201,CASH,ZG1CK7yNtEImvJTv,"{""ZG1CK7yNtEImvJTv"":""non_vip"",""ZKEa0kSsBzRkOiyA"":""non_vip"",""ZHCJkI4dZxX_4Ypw"":""non_vip"",""ZInTwgJRpgOCr2LX"":""non_vip""}",441,"{""respins_left"":""0"",""dice_score"":""0"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""time_out"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZG1CK7yNtEImvJTv\"":{\""pos\"":[27,27,27,33],\""score\"":[0,0,0,6],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":6},\""ZKEa0kSsBzRkOiyA\"":{\""pos\"":[14,14,14,22],\""score\"":[0,0,0,8],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,true],\""totScore\"":8},\""ZHCJkI4dZxX_4Ypw\"":{\""pos\"":[40,40,40,47],\""score\"":[0,0,0,7],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":7},\""ZInTwgJRpgOCr2LX\"":{\""pos\"":[1,1,9,2],\""score\"":[0,0,8,1],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":9}}}"",""turnTimeWhenPawnMovedRespSent"":""-1""}","{""upd"":{""ZG1CK7yNtEImvJTv"":{""pos"":[27,27,27,33],""score"":[0,0,0,6],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":6},""ZKEa0kSsBzRkOiyA"":{""pos"":[14,14,14,22],""score"":[0,0,0,8],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,true],""totScore"":8},""ZHCJkI4dZxX_4Ypw"":{""pos"":[40,40,40,47],""score"":[0,0,0,7],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":7},""ZInTwgJRpgOCr2LX"":{""pos"":[1,1,9,2],""score"":[0,0,8,1],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":9}}}",LUDO-2aeaf6e1-d268-4fb2-8083-c918f9683345,"{""ZG1CK7yNtEImvJTv"":""6"",""ZKEa0kSsBzRkOiyA"":""8"",""ZHCJkI4dZxX_4Ypw"":""7"",""ZInTwgJRpgOCr2LX"":""9""}",600,1690778381024
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZG1CK7yNtEImvJTv,"{""ZG1CK7yNtEImvJTv"":""non_vip"",""ZKEa0kSsBzRkOiyA"":""non_vip"",""ZHCJkI4dZxX_4Ypw"":""non_vip"",""ZInTwgJRpgOCr2LX"":""non_vip""}",441,,,LUDO-2aeaf6e1-d268-4fb2-8083-c918f9683345,"{""ZG1CK7yNtEImvJTv"":""6"",""ZKEa0kSsBzRkOiyA"":""11"",""ZHCJkI4dZxX_4Ypw"":""9"",""ZInTwgJRpgOCr2LX"":""14""}",600,1690778394625
server_event,user_dropped,game_screen,ludo,,CASH,ZG1CK7yNtEImvJTv,"{""ZG1CK7yNtEImvJTv"":""non_vip"",""ZKEa0kSsBzRkOiyA"":""non_vip"",""ZHCJkI4dZxX_4Ypw"":""non_vip"",""ZInTwgJRpgOCr2LX"":""non_vip""}",441,Turn_Missed,{},LUDO-2aeaf6e1-d268-4fb2-8083-c918f9683345,"{""ZG1CK7yNtEImvJTv"":""0"",""ZKEa0kSsBzRkOiyA"":""11"",""ZHCJkI4dZxX_4Ypw"":""9"",""ZInTwgJRpgOCr2LX"":""14""}",0,1690778403650
server_event,game_action,game_screen,ludo,-1438709973,CASH,ZG1CK7yNtEImvJTv,"{""ZG1CK7yNtEImvJTv"":""non_vip"",""ZKEa0kSsBzRkOiyA"":""non_vip"",""ZHCJkI4dZxX_4Ypw"":""non_vip"",""ZInTwgJRpgOCr2LX"":""non_vip""}",441,user_out_of_game,{},LUDO-2aeaf6e1-d268-4fb2-8083-c918f9683345,"{""ZG1CK7yNtEImvJTv"":""0"",""ZKEa0kSsBzRkOiyA"":""11"",""ZHCJkI4dZxX_4Ypw"":""9"",""ZInTwgJRpgOCr2LX"":""14""}",0,1690778404651
server_event,user_turn_completed,game_screen,ludo,10526,CASH,ZG1CK7yNtEImvJTv,"{""ZG1CK7yNtEImvJTv"":""non_vip"",""ZKEa0kSsBzRkOiyA"":""non_vip"",""ZHCJkI4dZxX_4Ypw"":""non_vip"",""ZInTwgJRpgOCr2LX"":""non_vip""}",441,"{""respins_left"":""0"",""dice_score"":""0"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""time_out"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZG1CK7yNtEImvJTv\"":{\""pos\"":[],\""score\"":[],\""state\"":[],\""safe\"":[],\""totScore\"":0},\""ZKEa0kSsBzRkOiyA\"":{\""pos\"":[14,14,14,25],\""score\"":[0,0,0,11],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":11},\""ZHCJkI4dZxX_4Ypw\"":{\""pos\"":[40,40,40,49],\""score\"":[0,0,0,9],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":9},\""ZInTwgJRpgOCr2LX\"":{\""pos\"":[1,1,9,7],\""score\"":[0,0,8,6],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,false],\""totScore\"":14}}}"",""turnTimeWhenPawnMovedRespSent"":""-1""}","{""upd"":{""ZG1CK7yNtEImvJTv"":{""pos"":[],""score"":[],""state"":[],""safe"":[],""totScore"":0},""ZKEa0kSsBzRkOiyA"":{""pos"":[14,14,14,25],""score"":[0,0,0,11],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":11},""ZHCJkI4dZxX_4Ypw"":{""pos"":[40,40,40,49],""score"":[0,0,0,9],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":9},""ZInTwgJRpgOCr2LX"":{""pos"":[1,1,9,7],""score"":[0,0,8,6],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,false],""totScore"":14}}}",LUDO-2aeaf6e1-d268-4fb2-8083-c918f9683345,"{""ZG1CK7yNtEImvJTv"":""0"",""ZKEa0kSsBzRkOiyA"":""11"",""ZHCJkI4dZxX_4Ypw"":""9"",""ZInTwgJRpgOCr2LX"":""14""}",0,1690778405151
server_event,game_end,game_screen,ludo,4,CASH,ZG1CK7yNtEImvJTv,"{""ZG1CK7yNtEImvJTv"":""non_vip"",""ZKEa0kSsBzRkOiyA"":""non_vip"",""ZHCJkI4dZxX_4Ypw"":""non_vip"",""ZInTwgJRpgOCr2LX"":""non_vip""}",441,win_credit_success,"{""type"":1,""selfUserRank"":{""ZG1CK7yNtEImvJTv"":4,""ZKEa0kSsBzRkOiyA"":1,""ZHCJkI4dZxX_4Ypw"":3,""ZInTwgJRpgOCr2LX"":2},""roomName"":""LUDO-2aeaf6e1-d268-4fb2-8083-c918f9683345""}",LUDO-2aeaf6e1-d268-4fb2-8083-c918f9683345,"{""ZG1CK7yNtEImvJTv"":""0"",""ZKEa0kSsBzRkOiyA"":""229"",""ZHCJkI4dZxX_4Ypw"":""61"",""ZInTwgJRpgOCr2LX"":""221""}",0,1690778904261
server_event,user_reconnected,game_screen,ludo,,CASH,ZABxr1gwiFJomC3Y,"{""ZABxr1gwiFJomC3Y"":""non_vip"",""Y77x_AuD9Aq8PBr1"":""non_vip""}",0,,"{""tournament_id"":""ZMddLlMHxkEJ4j4W""}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,,-100,1690788888694
client_ui_render,game_match_making_post_success_waiting_screen_render,match_making_screen,ludo,,cash,ZABxr1gwiFJomC3Y,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",3,,"{""tournament_id"":""ZMddLlMHxkEJ4j4W""}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",,1690788888719
client_bg_event,game_match_making_success,match_making_screen,ludo,3,cash,ZABxr1gwiFJomC3Y,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",3,,"{""tournament_id"":""ZMddLlMHxkEJ4j4W""}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",,1690788888723
server_event,user_pullout,match_making_screen_v2,ludo,-1428225,CASH,ZABxr1gwiFJomC3Y,,,,"{""ticket_game"":""no"",""rejoin"":false,""pullOutType"":CLEAR_AFTER_POLLING,""mmPollingTimeSpent"":3045,""tournament_id"":""ZMddLlMHxkEJ4j4W""}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,,,1690788889104
server_event,game_room_joined,game_screen,ludo,4942,CASH,ZABxr1gwiFJomC3Y,"{""ZABxr1gwiFJomC3Y"":""non_vip"",""Y77x_AuD9Aq8PBr1"":""non_vip""}",0,"{""maxPlayer"":2,""uids"":[""ZABxr1gwiFJomC3Y"",""Y77x_AuD9Aq8PBr1""],""playerJoined"":[""ZABxr1gwiFJomC3Y"",""Y77x_AuD9Aq8PBr1""],""minPlayer"":2,""playerMatched"":2}","{""ticket_game"":""no"",""rejoin"":false,""mmPollingTimeSpent"":3045,""tournament_id"":""ZMddLlMHxkEJ4j4W""}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,,,1690788889104
server_event,table_search_completed,match_making_screen_v2,ludo,4950,CASH,ZABxr1gwiFJomC3Y,"{""ZABxr1gwiFJomC3Y"":""non_vip"",""Y77x_AuD9Aq8PBr1"":""non_vip""}",0,SUCCESS,"{""ticket_game"":""no"",""rejoin"":false,""M_Thres"":1,""T_abort"":20000,""mmPollingTimeSpent"":3045,""T_min"":12000,""tournament_id"":""ZMddLlMHxkEJ4j4W""}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,,,1690788889112
server_event,user_pullout_completed,match_making_screen_v2,ludo,-1428225,CASH,ZABxr1gwiFJomC3Y,,,"{""isPulledOut"":false,""roomId"":""LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f""}","{""ticket_game"":""no"",""rejoin"":false,""pullOutType"":CLEAR_AFTER_POLLING,""mmPollingTimeSpent"":3045,""tournament_id"":""ZMddLlMHxkEJ4j4W""}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,,,1690788889112
client_ui_render,game_match_making_success_screen_render,match_making_screen,ludo,8,cash,ZABxr1gwiFJomC3Y,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",3,,"{""tournament_id"":""ZMddLlMHxkEJ4j4W""}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",,1690788890617
client_bg_event,game_started_request,,ludo,,cash,ZABxr1gwiFJomC3Y,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",3,,,LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",,1690788893636
client_bg_event,player_ready_sent,ServerCommunication,ludo,,cash,ZABxr1gwiFJomC3Y,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",3,,,LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""Y77x_AuD9Aq8PBr1"":0.0}",0,1690788893641
client_bg_event,game_start_received,ServerCommunication,ludo,,cash,ZABxr1gwiFJomC3Y,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",3,,,LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""Y77x_AuD9Aq8PBr1"":0.0}",0,1690788893825
client_bg_event,game_started,game_screen,ludo,,cash,ZABxr1gwiFJomC3Y,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",3,,ZMddLlMHxkEJ4j4W,LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""Y77x_AuD9Aq8PBr1"":0.0}",0,1690788894069
client_bg_event,game_started_called,,ludo,,cash,ZABxr1gwiFJomC3Y,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",3,,,LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",,1690788894078
client_bg_event,game_started_completed,,ludo,,cash,ZABxr1gwiFJomC3Y,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",3,,,LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",,1690788894083
client_bg_event,game_fps_matchmaking,,ludo,,cash,ZABxr1gwiFJomC3Y,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",3,,21.85365,LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",,1690788894086
client_ui_render,game_screen_rendered,game_screen,ludo,,cash,ZABxr1gwiFJomC3Y,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",3,BLUE,ZMddLlMHxkEJ4j4W,LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""Y77x_AuD9Aq8PBr1"":55.0}",55,1690788894089
client_bg_event,screen_render_sent,ServerCommunication,ludo,,cash,ZABxr1gwiFJomC3Y,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",3,,,LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""Y77x_AuD9Aq8PBr1"":55.0}",55,1690788894092
server_event,game_started,game_screen,ludo,,CASH,ZABxr1gwiFJomC3Y,"{""ZABxr1gwiFJomC3Y"":""non_vip"",""Y77x_AuD9Aq8PBr1"":""non_vip""}",0,,"{""ZABxr1gwiFJomC3Y"":""BLUE"",""gameVariant"":{""turnBasedGame"":false,""pawnCutScoreTransfer"":true,""ludo55"":true},""tournament_theme"":""MAX_PLAY"",""isAutoPlayEnabled"":true,""entry_fee"":3.0,""Y77x_AuD9Aq8PBr1"":""GREEN"",""tournament_id"":""ZMddLlMHxkEJ4j4W""}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,,,1690788894214
server_event,game_user_joined,game_screen,ludo,,CASH,ZABxr1gwiFJomC3Y,"{""ZABxr1gwiFJomC3Y"":""non_vip"",""Y77x_AuD9Aq8PBr1"":""non_vip""}",0,,"{""tournament_id"":""ZMddLlMHxkEJ4j4W""}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,,,1690788894215
server_event,game_screen_rendered_server,game_screen,ludo,,CASH,ZABxr1gwiFJomC3Y,"{""ZABxr1gwiFJomC3Y"":""non_vip"",""Y77x_AuD9Aq8PBr1"":""non_vip""}",0,,"{""tournament_id"":""ZMddLlMHxkEJ4j4W""}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,,,1690788894666
server_event,user_turn_completed,game_screen,ludo,6057,CASH,ZABxr1gwiFJomC3Y,"{""ZABxr1gwiFJomC3Y"":""non_vip"",""Y77x_AuD9Aq8PBr1"":""non_vip""}",0,"{""respins_left"":""0"",""dice_score"":""0"",""turnTimeWhenPawnMoveReqReceived"":""0"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""bot"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZABxr1gwiFJomC3Y\"":{\""pos\"":[1,9,22,27],\""score\"":[0,8,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,true],\""totScore\"":55},\""Y77x_AuD9Aq8PBr1\"":{\""pos\"":[27,35,48,1],\""score\"":[0,8,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,true],\""totScore\"":55}}}"",""turnTimeWhenPawnMovedRespSent"":""0"",""tournament_id"":""ZMddLlMHxkEJ4j4W""}","{""upd"":{""ZABxr1gwiFJomC3Y"":{""pos"":[1,9,22,27],""score"":[0,8,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,true],""totScore"":55},""Y77x_AuD9Aq8PBr1"":{""pos"":[27,35,48,1],""score"":[0,8,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,true],""totScore"":55}}}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""ZABxr1gwiFJomC3Y"":""55"",""Y77x_AuD9Aq8PBr1"":""55""}",5500,1690788894715
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZABxr1gwiFJomC3Y,"{""ZABxr1gwiFJomC3Y"":""non_vip"",""Y77x_AuD9Aq8PBr1"":""non_vip""}",0,,,LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""ZABxr1gwiFJomC3Y"":""55"",""Y77x_AuD9Aq8PBr1"":""55""}",5500,1690788894715
client_bg_event,unity_session_end,PlayAgainButtonClick,ludo,,cash,ZABxr1gwiFJomC3Y,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",3,,,LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""Y77x_AuD9Aq8PBr1"":55.0}",55,1690788896548
client_bg_event,game_fps_game,,ludo,,cash,ZABxr1gwiFJomC3Y,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",3,,39.05269,LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""Y77x_AuD9Aq8PBr1"":""non_vip""}",,1690788896553
server_event,user_disconnected,game_screen,ludo,,CASH,ZABxr1gwiFJomC3Y,"{""ZABxr1gwiFJomC3Y"":""non_vip"",""Y77x_AuD9Aq8PBr1"":""non_vip""}",0,,"{""tournament_id"":""ZMddLlMHxkEJ4j4W""}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""ZABxr1gwiFJomC3Y"":""55"",""Y77x_AuD9Aq8PBr1"":""55""}",5500,1690788897113
server_event,user_turn_completed,game_screen,ludo,8200,CASH,ZABxr1gwiFJomC3Y,"{""ZABxr1gwiFJomC3Y"":""non_vip"",""Y77x_AuD9Aq8PBr1"":""non_vip""}",0,"{""respins_left"":""0"",""dice_score"":""0"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""time_out"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZABxr1gwiFJomC3Y\"":{\""pos\"":[1,9,22,27],\""score\"":[0,8,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,true],\""totScore\"":55},\""Y77x_AuD9Aq8PBr1\"":{\""pos\"":[27,35,48,1],\""score\"":[0,8,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,true],\""totScore\"":55}}}"",""turnTimeWhenPawnMovedRespSent"":""-1"",""tournament_id"":""ZMddLlMHxkEJ4j4W""}","{""upd"":{""ZABxr1gwiFJomC3Y"":{""pos"":[1,9,22,27],""score"":[0,8,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,true],""totScore"":55},""Y77x_AuD9Aq8PBr1"":{""pos"":[27,35,48,1],""score"":[0,8,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,true],""totScore"":55}}}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""ZABxr1gwiFJomC3Y"":""55"",""Y77x_AuD9Aq8PBr1"":""55""}",5500,1690788902915
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZABxr1gwiFJomC3Y,"{""ZABxr1gwiFJomC3Y"":""non_vip"",""Y77x_AuD9Aq8PBr1"":""non_vip""}",0,,,LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""ZABxr1gwiFJomC3Y"":""55"",""Y77x_AuD9Aq8PBr1"":""57""}",5500,1690788905020
server_event,user_turn_completed,game_screen,ludo,8200,CASH,ZABxr1gwiFJomC3Y,"{""ZABxr1gwiFJomC3Y"":""non_vip"",""Y77x_AuD9Aq8PBr1"":""non_vip""}",0,"{""respins_left"":""0"",""dice_score"":""0"",""turnTimeWhenPawnMoveReqReceived"":""-1"",""pawnNotMovableReason"":""unknown"",""turn_play_mode"":""time_out"",""pawnsMovable"":""yes"",""ludoBoardData"":""{\""upd\"":{\""ZABxr1gwiFJomC3Y\"":{\""pos\"":[1,9,22,27],\""score\"":[0,8,21,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,true,true],\""totScore\"":55},\""Y77x_AuD9Aq8PBr1\"":{\""pos\"":[27,35,50,1],\""score\"":[0,8,23,26],\""state\"":[\""NONE\"",\""NONE\"",\""NONE\"",\""NONE\""],\""safe\"":[true,true,false,true],\""totScore\"":57}}}"",""turnTimeWhenPawnMovedRespSent"":""-1"",""tournament_id"":""ZMddLlMHxkEJ4j4W""}","{""upd"":{""ZABxr1gwiFJomC3Y"":{""pos"":[1,9,22,27],""score"":[0,8,21,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,true,true],""totScore"":55},""Y77x_AuD9Aq8PBr1"":{""pos"":[27,35,50,1],""score"":[0,8,23,26],""state"":[""NONE"",""NONE"",""NONE"",""NONE""],""safe"":[true,true,false,true],""totScore"":57}}}",LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""ZABxr1gwiFJomC3Y"":""55"",""Y77x_AuD9Aq8PBr1"":""57""}",5500,1690788913221
server_event,user_turn_initiated,game_screen,ludo,,CASH,ZABxr1gwiFJomC3Y,"{""ZABxr1gwiFJomC3Y"":""non_vip"",""Y77x_AuD9Aq8PBr1"":""non_vip""}",0,,,LUDO-1e28ee14-8434-42c2-9da3-6ac4f4f6700f,"{""ZABxr1gwiFJomC3Y"":""55"",""Y77x_AuD9Aq8PBr1"":""59""}",5500,1690788915292
